Date,Open,High,Low,Close,Adj Close,Volume
2015-02-23,6915.200195,6943.600098000001,6885.899901999999,6912.200195,6912.200195,680805600
2015-02-24,6912.200195,6958.899901999999,6899.600098000001,6949.600098000001,6949.600098000001,831640000
2015-02-25,6949.600098000001,6955.399901999999,6904.899901999999,6935.399901999999,6935.399901999999,697704800
2015-02-26,6935.399901999999,6950.0,6920.5,6949.700195,6949.700195,782087000
2015-02-27,6949.700195,6967.200195,6929.799805,6946.700195,6946.700195,881579100
2015-03-02,6946.700195,6974.299805,6924.299805,6940.600098000001,6940.600098000001,778879400
2015-03-03,6940.600098000001,6963.600098000001,6889.100098000001,6889.100098000001,6889.100098000001,784037600
2015-03-04,6889.100098000001,6919.200195,6862.899901999999,6919.200195,6919.200195,741168200
2015-03-05,6919.200195,6968.600098000001,6914.100098000001,6961.100098000001,6961.100098000001,798406800
2015-03-06,6961.100098000001,6961.200195,6911.799805,6911.799805,6911.799805,748637900
2015-03-09,6911.799805,6911.799805,6859.799805,6876.5,6876.5,670579200
2015-03-10,6876.5,6876.899901999999,6702.799805,6702.799805,6702.799805,887272000
2015-03-11,6702.799805,6739.0,6693.799805,6721.5,6721.5,746833900
2015-03-12,6721.5,6799.799805,6721.5,6761.100098000001,6761.100098000001,845927100
2015-03-13,6761.100098000001,6777.799805,6713.5,6740.600098000001,6740.600098000001,710321200
2015-03-16,6740.600098000001,6809.100098000001,6740.600098000001,6804.100098000001,6804.100098000001,685731900
2015-03-17,6804.100098000001,6846.899901999999,6798.5,6837.600098000001,6837.600098000001,757362800
2015-03-18,6837.600098000001,6945.200195,6837.299805,6945.200195,6945.200195,772632700
2015-03-19,6945.200195,6982.799805,6929.700195,6962.299805,6962.299805,809174400
2015-03-20,6962.299805,7024.200195,6960.799805,7022.5,7022.5,1419421400
2015-03-23,7022.5,7037.700195,6991.399901999999,7037.700195,7037.700195,673591200
2015-03-24,7037.700195,7065.100098000001,7012.5,7019.700195,7019.700195,702620900
2015-03-25,7019.700195,7035.100098000001,6983.899901999999,6991.0,6991.0,645837600
2015-03-26,6991.0,6991.0,6876.799805,6895.299805,6895.299805,936518300
2015-03-27,6895.299805,6910.600098000001,6839.899901999999,6855.0,6855.0,736697300
2015-03-30,6855.0,6914.600098000001,6855.0,6891.399901999999,6891.399901999999,639393900
2015-03-31,6891.399901999999,6910.100098000001,6765.100098000001,6773.0,6773.0,900335700
2015-04-01,6773.0,6856.399901999999,6765.399901999999,6809.5,6809.5,800482200
2015-04-02,6809.5,6849.899901999999,6801.299805,6833.5,6833.5,575894800
2015-04-07,6833.5,6967.700195,6833.5,6961.799805,6961.799805,704104300
2015-04-08,6961.799805,7012.100098000001,6931.600098000001,6937.399901999999,6937.399901999999,865524000
2015-04-09,6937.399901999999,7017.0,6937.399901999999,7015.399901999999,7015.399901999999,698600800
2015-04-10,7015.399901999999,7095.399901999999,7015.399901999999,7089.799805,7089.799805,801926500
2015-04-13,7089.799805,7089.799805,7046.700195,7064.299805,7064.299805,592637100
2015-04-14,7064.299805,7086.100098000001,7044.600098000001,7075.299805,7075.299805,669927300
2015-04-15,7075.299805,7111.700195,7058.299805,7096.799805,7096.799805,722590500
2015-04-16,7096.799805,7119.399901999999,7057.700195,7060.5,7060.5,750900800
2015-04-17,7060.5,7093.5,6979.299805,6994.600098000001,6994.600098000001,776519900
2015-04-20,6994.600098000001,7067.799805,6994.600098000001,7052.100098000001,7052.100098000001,583888000
2015-04-21,7052.100098000001,7105.100098000001,7030.0,7062.899901999999,7062.899901999999,655787700
2015-04-22,7062.899901999999,7092.299805,6997.200195,7028.200195,7028.200195,785146300
2015-04-23,7028.200195,7055.200195,6995.799805,7053.700195,7053.700195,714656500
2015-04-24,7053.700195,7102.600098000001,7051.200195,7070.700195,7070.700195,796682000
2015-04-27,7070.700195,7122.700195,7025.299805,7104.0,7104.0,679761700
2015-04-28,7104.0,7104.0,6984.0,7030.5,7030.5,796371600
2015-04-29,7030.5,7058.200195,6945.600098000001,6946.299805,6946.299805,767322400
2015-04-30,6946.299805,6970.299805,6906.200195,6960.600098000001,6960.600098000001,906266700
2015-05-01,6960.600098000001,6995.399901999999,6919.399901999999,6986.0,6986.0,838058900
2015-05-05,6986.0,7053.200195,6927.600098000001,6927.600098000001,6927.600098000001,1019856100
2015-05-06,6927.600098000001,6974.799805,6913.5,6933.700195,6933.700195,883946300
2015-05-07,6933.700195,6933.700195,6810.100098000001,6887.0,6887.0,945024800
2015-05-08,6887.0,7046.799805,6885.799805,7046.799805,7046.799805,1385914100
2015-05-11,7046.799805,7083.700195,7025.200195,7029.899901999999,7029.899901999999,792210200
2015-05-12,7029.899901999999,7029.899901999999,6887.5,6933.799805,6933.799805,839991900
2015-05-13,6933.799805,6989.899901999999,6920.700195,6949.600098000001,6949.600098000001,795743700
2015-05-14,6949.600098000001,6977.899901999999,6884.600098000001,6973.0,6973.0,603503300
2015-05-15,6973.0,7009.399901999999,6937.100098000001,6960.5,6960.5,703827400
2015-05-18,6960.5,7015.5,6931.600098000001,6968.899901999999,6968.899901999999,614216300
2015-05-19,6968.899901999999,7011.399901999999,6968.899901999999,6995.100098000001,6995.100098000001,778022500
2015-05-20,6995.100098000001,7018.700195,6962.100098000001,7007.299805,7007.299805,825148300
2015-05-21,7007.299805,7026.0,6994.299805,7013.5,7013.5,565597600
2015-05-22,7013.5,7061.700195,7013.5,7031.700195,7031.700195,621811200
2015-05-26,7031.700195,7039.600098000001,6930.299805,6949.0,6949.0,672679700
2015-05-27,6949.0,7054.100098000001,6948.600098000001,7033.299805,7033.299805,648739500
2015-05-28,7033.299805,7049.600098000001,7005.899901999999,7040.899901999999,7040.899901999999,606689900
2015-05-29,7040.899901999999,7069.899901999999,6967.899901999999,6984.399901999999,6984.399901999999,1177305700
2015-06-01,6984.399901999999,7037.600098000001,6942.700195,6953.600098000001,6953.600098000001,694968900
2015-06-02,6953.600098000001,6972.299805,6872.100098000001,6928.299805,6928.299805,864607700
