Close
6915.200195
6912.200195
6949.600098
6935.399902
6949.700195
6946.700195
6940.600098
6889.100098
6919.200195
6961.100098
6911.799805
6876.5
6702.799805
6721.5
6761.100098
6740.600098
6804.100098
6837.600098
6945.200195
6962.299805
7022.5
7037.700195
7019.700195
6991
6895.299805
6855
6891.399902
6773
6809.5
6833.5
6961.799805
6937.399902
7015.399902
7089.799805
7064.299805
7075.299805
7096.799805
7060.5
6994.600098
7052.100098
7062.899902
7028.200195
7053.700195
7070.700195
7104
7030.5
6946.299805
6960.600098
6986
6927.600098
6933.700195
6887
7046.799805
7029.899902
6933.799805
6949.600098
6973
6960.5
6968.899902
6995.100098
7007.299805
7013.5
7031.700195
6949
7033.299805
7040.899902
6984.399902
6953.600098
6928.299805
6950.5
6859.200195
6804.600098
6790
6753.799805
6830.299805
6846.700195
6784.899902
6710.5
6710.100098
6680.600098
6707.899902
6710.5
6825.700195
6834.899902
6844.799805
6807.799805
6753.700195
6620.5
6521
6608.600098
6630.5
6585.799805
6535.700195
6432.200195
6490.700195
6581.600098
6673.399902
6738
6753.799805
6753.799805
6796.5
6775.100098
6788.700195
6769.100098
6667.299805
6655
6579.799805
6505.100098
6555.299805
6631
6668.899902
6696.299805
6688.600098
6686.600098
6752.399902
6747.100098
6718.5
6736.200195
6664.5
6571.200195
6568.299805
6550.700195
6550.299805
6526.299805
6403.5
6367.899902
6187.700195
5898.899902
6081.299805
5979.200195
6192
6247.899902
6058.5
6083.299805
6194.100098
6042.899902
6074.5
6146.100098
6229
6155.799805
6117.799805
6084.600098
6137.600098
6229.200195
6187
6104.100098
6108.700195
5935.799805
6032.200195
5961.5
6109
5958.899902
5909.200195
6061.600098
6072.5
6130
6298.899902
6326.200195
6336.399902
6374.799805
6416.200195
6371.200195
6342.299805
6269.600098
6338.700195
6378
6352.299805
6345.100098
6348.399902
6376.299805
6444.100098
6417
6365.299805
6437.799805
6395.799805
6361.100098
6361.799805
6383.600098
6412.899902
6364.899902
6353.799805
6295.200195
6275.299805
6297.200195
6178.700195
6118.299805
6146.399902
6268.799805
6279
6329.899902
6334.600098
6305.5
6277.200195
6337.600098
6393.100098
6375.200195
6356.100098
6395.700195
6420.899902
6275
6238.299805
6223.5
6135.200195
6126.700195
6088.100098
5952.799805
5874.100098
6017.799805
6061.200195
6102.5
6052.399902
6034.799805
6083.100098
6241
6254.600098
6314.600098
6274.100098
6242.299805
6093.399902
6137.200195
6073.399902
5954.100098
5912.399902
5871.799805
5929.200195
5961
5918.200195
5804.100098
5779.899902
5876.799805
5673.600098
5773.799805
5900
5877
5911.5
5990.399902
5931.799805
6083.799805
6060.100098
5922
5837.100098
5898.799805
5848.100098
5689.399902
5632.200195
5672.299805
5537
5707.600098
5824.299805
5862.200195
6030.299805
5972
5950.200195
6037.700195
5962.299805
5867.200195
6012.799805
6096
6097.100098
6152.899902
6147.100098
6130.5
6199.399902
6182.399902
6125.399902
6146.299805
6036.700195
6139.799805
6174.600098
6140
6175.5
6201.100098
6189.600098
6184.600098
6192.700195
6199.100098
6106.5
6105.899902
6203.200195
6174.899902
6146.100098
6164.700195
6091.200195
6161.600098
6136.899902
6204.399902
6200.100098
6242.399902
6362.899902
6365.100098
6343.799805
6353.5
6405.399902
6410.299805
6381.399902
6310.399902
6260.899902
6284.5
6319.899902
6322.399902
6241.899902
6185.600098
6112
6117.299805
6125.700195
6114.799805
6156.700195
6162.5
